,System_ID,log-gamma,T,Solvent_SMILES,Solute_SMILES,T_str,Rare_species,Rare_solvent_solute,key_class,GH-GNN,Same_key_class_n,Similarity_max,Similarity_max_10,Similarity_max_30,Similarity_max_50,Similarity_max_100
930,CCCCCCCCCCCCCC(O)=O_CCCCCC_65.12,0.296394013,65.12,CCCCCCCCCCCCCC(O)=O,CCCCCC,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Saturated hydrocarbons,0.3490371108055115,258,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
931,CCCCCCCCCCCCCC(O)=O_CCCCCC_75.15,0.28442678,75.15,CCCCCCCCCCCCCC(O)=O,CCCCCC,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Saturated hydrocarbons,0.344523549079895,258,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
932,CCCCCCCCCCCCCC(O)=O_CCCCCC_85.18,0.288931292,85.18,CCCCCCCCCCCCCC(O)=O,CCCCCC,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Saturated hydrocarbons,0.3402626812458038,258,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
933,CCCCCCCCCCCCCC(O)=O_CCOC(C)=O_65.12,0.21511138,65.12,CCCCCCCCCCCCCC(O)=O,CCOC(C)=O,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2623065710067749,83,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
934,CCCCCCCCCCCCCC(O)=O_CCOC(C)=O_65.14,0.186479567,65.14,CCCCCCCCCCCCCC(O)=O,CCOC(C)=O,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2622072696685791,83,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
935,CCCCCCCCCCCCCC(O)=O_CCOC(C)=O_75.05,0.176471143,75.05,CCCCCCCCCCCCCC(O)=O,CCOC(C)=O,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2146333456039428,83,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
936,CCCCCCCCCCCCCC(O)=O_CCOC(C)=O_75.15,0.172271221,75.15,CCCCCCCCCCCCCC(O)=O,CCOC(C)=O,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2141675949096679,83,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
937,CCCCCCCCCCCCCC(O)=O_CCOC(C)=O_85.18,0.1182193885,85.18,CCCCCCCCCCCCCC(O)=O,CCOC(C)=O,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.1687229871749878,83,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
938,CCCCCCCCCCCCCC(O)=O_CCc1ccccc1_65.12,0.05921186,65.12,CCCCCCCCCCCCCC(O)=O,CCc1ccccc1,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.139308750629425,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
939,CCCCCCCCCCCCCC(O)=O_CCc1ccccc1_75.15,0.057325067,75.15,CCCCCCCCCCCCCC(O)=O,CCc1ccccc1,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.1503722965717315,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
940,CCCCCCCCCCCCCC(O)=O_CCc1ccccc1_85.18,0.036331929,85.18,CCCCCCCCCCCCCC(O)=O,CCc1ccccc1,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.1608171164989471,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
941,CCCCCCCCCCCCCC(O)=O_CO_65.14,0.6717251355,65.14,CCCCCCCCCCCCCC(O)=O,CO,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6318531036376953,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
942,CCCCCCCCCCCCCC(O)=O_CO_75.05,0.54927681,75.05,CCCCCCCCCCCCCC(O)=O,CO,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.8319277763366699,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
943,CCCCCCCCCCCCCC(O)=O_CO_75.15,0.535908404,75.15,CCCCCCCCCCCCCC(O)=O,CO,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.8338885307312012,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
944,CCCCCCCCCCCCCC(O)=O_CO_85.16,0.467500499,85.16,CCCCCCCCCCCCCC(O)=O,CO,85.16,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,1.024634838104248,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
945,CCCCCCCCCCCCCC(O)=O_CO_85.18,0.447246642,85.18,CCCCCCCCCCCCCC(O)=O,CO,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,1.025005340576172,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
946,CCCCCCCCCCCCCC(O)=O_COc1ccccc1_65.12,0.279145741,65.12,CCCCCCCCCCCCCC(O)=O,COc1ccccc1,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Phenol ethers,0.449718713760376,4,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
947,CCCCCCCCCCCCCC(O)=O_COc1ccccc1_65.14,0.262364264,65.14,CCCCCCCCCCCCCC(O)=O,COc1ccccc1,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Phenol ethers,0.4496277570724487,4,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
948,CCCCCCCCCCCCCC(O)=O_COc1ccccc1_75.05,0.251536626,75.05,CCCCCCCCCCCCCC(O)=O,COc1ccccc1,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Phenol ethers,0.4058538675308227,4,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
949,CCCCCCCCCCCCCC(O)=O_COc1ccccc1_75.15,0.237440856,75.15,CCCCCCCCCCCCCC(O)=O,COc1ccccc1,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Phenol ethers,0.405424952507019,4,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
950,CCCCCCCCCCCCCC(O)=O_COc1ccccc1_85.18,0.201231637,85.18,CCCCCCCCCCCCCC(O)=O,COc1ccccc1,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Phenol ethers,0.3636108636856079,4,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
951,CCCCCCCCCCCCCC(O)=O_Cc1ccccc1_65.12,-0.076881044,65.12,CCCCCCCCCCCCCC(O)=O,Cc1ccccc1,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.0222686529159545,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
952,CCCCCCCCCCCCCC(O)=O_Cc1ccccc1_65.14,0.009950331,65.14,CCCCCCCCCCCCCC(O)=O,Cc1ccccc1,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.0222945511341094,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
953,CCCCCCCCCCCCCC(O)=O_Cc1ccccc1_75.05,-0.042907501,75.05,CCCCCCCCCCCCCC(O)=O,Cc1ccccc1,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.0347697734832763,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
954,CCCCCCCCCCCCCC(O)=O_Cc1ccccc1_85.18,-0.072570693,85.18,CCCCCCCCCCCCCC(O)=O,Cc1ccccc1,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.0468086898326873,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
955,CCCCCCCCCCCCCC(O)=O_ClC(Cl)Cl_65.12,-0.297059234,65.12,CCCCCCCCCCCCCC(O)=O,ClC(Cl)Cl,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Alkyl halides,-0.1284465491771698,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
956,CCCCCCCCCCCCCC(O)=O_ClC(Cl)Cl_65.14,-0.297059234,65.14,CCCCCCCCCCCCCC(O)=O,ClC(Cl)Cl,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Alkyl halides,-0.1284252703189849,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
957,CCCCCCCCCCCCCC(O)=O_ClC(Cl)Cl_75.05,-0.302457358,75.05,CCCCCCCCCCCCCC(O)=O,ClC(Cl)Cl,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Alkyl halides,-0.1182929575443267,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
958,CCCCCCCCCCCCCC(O)=O_ClC(Cl)Cl_75.15,-0.301105093,75.15,CCCCCCCCCCCCCC(O)=O,ClC(Cl)Cl,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Alkyl halides,-0.1181936860084533,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
959,CCCCCCCCCCCCCC(O)=O_ClC(Cl)Cl_85.18,-0.30592924,85.18,CCCCCCCCCCCCCC(O)=O,ClC(Cl)Cl,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Alkyl halides,-0.1085148155689239,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
960,CCCCCCCCCCCCCC(O)=O_ClC=C(Cl)Cl_65.12,-0.166054584,65.12,CCCCCCCCCCCCCC(O)=O,ClC=C(Cl)Cl,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Vinyl halides,-0.0006105899810791,10,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
961,CCCCCCCCCCCCCC(O)=O_ClC=C(Cl)Cl_65.14,-0.170788321,65.14,CCCCCCCCCCCCCC(O)=O,ClC=C(Cl)Cl,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Vinyl halides,-0.0006585121154785,10,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
962,CCCCCCCCCCCCCC(O)=O_ClC=C(Cl)Cl_75.05,-0.171975265,75.05,CCCCCCCCCCCCCC(O)=O,ClC=C(Cl)Cl,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Vinyl halides,-0.0237164497375488,10,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
963,CCCCCCCCCCCCCC(O)=O_ClC=C(Cl)Cl_75.15,-0.176737179,75.15,CCCCCCCCCCCCCC(O)=O,ClC=C(Cl)Cl,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Vinyl halides,-0.0239423513412475,10,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
964,CCCCCCCCCCCCCC(O)=O_ClC=C(Cl)Cl_85.18,-0.182780007,85.18,CCCCCCCCCCCCCC(O)=O,ClC=C(Cl)Cl,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Vinyl halides,-0.0459679365158081,10,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
965,CCCCCCCCCCCCCC(O)=O_ClCCCl_65.12,0.188137942,65.12,CCCCCCCCCCCCCC(O)=O,ClCCCl,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organochlorides,0.3070724606513977,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
966,CCCCCCCCCCCCCC(O)=O_ClCCCl_65.14,0.212689093,65.14,CCCCCCCCCCCCCC(O)=O,ClCCCl,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organochlorides,0.3070196509361267,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
967,CCCCCCCCCCCCCC(O)=O_ClCCCl_75.05,0.178146185,75.05,CCCCCCCCCCCCCC(O)=O,ClCCCl,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organochlorides,0.2815733551979065,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
968,CCCCCCCCCCCCCC(O)=O_ClCCCl_75.15,0.162118849,75.15,CCCCCCCCCCCCCC(O)=O,ClCCCl,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organochlorides,0.2813242673873901,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
969,CCCCCCCCCCCCCC(O)=O_ClCCCl_85.18,0.1222160665,85.18,CCCCCCCCCCCCCC(O)=O,ClCCCl,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organochlorides,0.2570174932479858,54,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
970,CCCCCCCCCCCCCC(O)=O_ClCc1ccccc1_75.05,0.479334957,75.05,CCCCCCCCCCCCCC(O)=O,ClCc1ccccc1,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.2432862520217895,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
971,CCCCCCCCCCCCCC(O)=O_ClCc1ccccc1_75.15,0.473123757,75.15,CCCCCCCCCCCCCC(O)=O,ClCc1ccccc1,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.2433333396911621,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
972,CCCCCCCCCCCCCC(O)=O_ClCc1ccccc1_85.18,0.4437011245,85.18,CCCCCCCCCCCCCC(O)=O,ClCc1ccccc1,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.2479479610919952,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
973,CCCCCCCCCCCCCC(O)=O_Clc1ccccc1_65.12,-0.017146159,65.12,CCCCCCCCCCCCCC(O)=O,Clc1ccccc1,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.3440958261489868,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
974,CCCCCCCCCCCCCC(O)=O_Clc1ccccc1_65.14,-0.002002003,65.14,CCCCCCCCCCCCCC(O)=O,Clc1ccccc1,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.344032883644104,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
975,CCCCCCCCCCCCCC(O)=O_Clc1ccccc1_75.05,-0.004008021,75.05,CCCCCCCCCCCCCC(O)=O,Clc1ccccc1,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.3137073516845703,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
976,CCCCCCCCCCCCCC(O)=O_Clc1ccccc1_75.15,-0.018163971,75.15,CCCCCCCCCCCCCC(O)=O,Clc1ccccc1,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.3134101629257202,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
977,CCCCCCCCCCCCCC(O)=O_Clc1ccccc1_85.18,-0.030502253,85.18,CCCCCCCCCCCCCC(O)=O,Clc1ccccc1,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.2844425439834595,108,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
978,CCCCCCCCCCCCCC(O)=O_OC(C)C_65.12,0.332177312,65.12,CCCCCCCCCCCCCC(O)=O,OC(C)C,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.74249267578125,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
979,CCCCCCCCCCCCCC(O)=O_OC(C)C_65.14,0.351360849,65.14,CCCCCCCCCCCCCC(O)=O,OC(C)C,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.7422242164611816,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
980,CCCCCCCCCCCCCC(O)=O_OC(C)C_75.05,0.266203041,75.05,CCCCCCCCCCCCCC(O)=O,OC(C)C,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6130847930908203,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
981,CCCCCCCCCCCCCC(O)=O_OC(C)C_75.15,0.260053905,75.15,CCCCCCCCCCCCCC(O)=O,OC(C)C,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6118192672729492,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
982,CCCCCCCCCCCCCC(O)=O_OC(C)C_85.18,0.1743690654999999,85.18,CCCCCCCCCCCCCC(O)=O,OC(C)C,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.488461971282959,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
983,CCCCCCCCCCCCCC(O)=O_OCCCC_65.12,0.397432936,65.12,CCCCCCCCCCCCCC(O)=O,OCCCC,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.7027721405029297,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
984,CCCCCCCCCCCCCC(O)=O_OCCCC_65.14,0.433728573,65.14,CCCCCCCCCCCCCC(O)=O,OCCCC,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.7025744915008545,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
985,CCCCCCCCCCCCCC(O)=O_OCCCC_75.05,0.372941916,75.05,CCCCCCCCCCCCCC(O)=O,OCCCC,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6074607372283936,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
986,CCCCCCCCCCCCCC(O)=O_OCCCC_75.15,0.350656872,75.15,CCCCCCCCCCCCCC(O)=O,OCCCC,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6065287590026855,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
987,CCCCCCCCCCCCCC(O)=O_OCCCC_85.18,0.23911981,85.18,CCCCCCCCCCCCCC(O)=O,OCCCC,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.5156736373901367,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
988,CCCCCCCCCCCCCC(O)=O_OCCC_65.12,0.47871557,65.12,CCCCCCCCCCCCCC(O)=O,OCCC,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.7131657600402832,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
989,CCCCCCCCCCCCCC(O)=O_OCCC_65.14,0.501381165,65.14,CCCCCCCCCCCCCC(O)=O,OCCC,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.7129263877868652,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
990,CCCCCCCCCCCCCC(O)=O_OCCC_75.05,0.420025259,75.05,CCCCCCCCCCCCCC(O)=O,OCCC,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.5975339412689209,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
991,CCCCCCCCCCCCCC(O)=O_OCCC_75.15,0.412771683,75.15,CCCCCCCCCCCCCC(O)=O,OCCC,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.5964033603668213,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
992,CCCCCCCCCCCCCC(O)=O_OCCC_85.18,0.3155393365,85.18,CCCCCCCCCCCCCC(O)=O,OCCC,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.4861772060394287,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
993,CCCCCCCCCCCCCC(O)=O_OCC_65.12,0.598836501,65.12,CCCCCCCCCCCCCC(O)=O,OCC,65.12,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6723598837852478,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
994,CCCCCCCCCCCCCC(O)=O_OCC_65.14,0.579978482,65.14,CCCCCCCCCCCCCC(O)=O,OCC,65.14,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6723538637161255,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
995,CCCCCCCCCCCCCC(O)=O_OCC_75.05,0.510425544,75.05,CCCCCCCCCCCCCC(O)=O,OCC,75.05,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6695559620857239,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
996,CCCCCCCCCCCCCC(O)=O_OCC_75.15,0.511025604,75.15,CCCCCCCCCCCCCC(O)=O,OCC,75.15,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6695285439491272,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
997,CCCCCCCCCCCCCC(O)=O_OCC_85.18,0.422639412,85.18,CCCCCCCCCCCCCC(O)=O,OCC,85.18,CCCCCCCCCCCCCC(=O)O,Solvent,Fatty Acyls_Organooxygen compounds,0.6668559312820435,161,1.0,0.7105263157894737,0.5294117647058824,0.5185185185185185,0.37142857142857144
998,CCCCCCCCCCCCCCC=C_CCC=CCC_35.0,-0.096017798,35.0,CCCCCCCCCCCCCCC=C,CCC=CCC,35.0,CCC=CCC,Solute,Unsaturated hydrocarbons_Unsaturated hydrocarbons,-0.1122026816010475,16,1.0,0.6363636363636364,0.4,0.3076923076923077,0.18181818181818182
999,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_C1CCCCC1_102.2,-0.415515444,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,C1CCCCC1,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Saturated hydrocarbons,-0.6104180216789246,8,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1000,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_C1CCCCC1_81.5,-0.385662481,81.5,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,C1CCCCC1,81.5,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Saturated hydrocarbons,-0.5983865261077881,8,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1001,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_C1CCCCC1_92.0,-0.415515444,92.0,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,C1CCCCC1,92.0,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Saturated hydrocarbons,-0.604659914970398,8,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1002,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_CC(C)=O_102.2,-0.328504067,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CC(C)=O,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Organooxygen compounds,-0.2273275852203369,23,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1003,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_CC(C)=O_81.5,-0.287682072,81.5,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CC(C)=O,81.5,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Organooxygen compounds,-0.0846447944641113,23,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1004,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_CC(C)=O_92.0,-0.314710745,92.0,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CC(C)=O,92.0,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Organooxygen compounds,-0.1590418815612793,23,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
1005,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC_CC(C)CC(C)(C)C_102.2,0.039220713,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,CC(C)CC(C)(C)C,102.2,CCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCC,Solvent,Glycerolipids_Saturated hydrocarbons,-0.2843650579452514,8,0.75,0.6274509803921569,0.5170068027210885,0.45893719806763283,0.3473053892215569
